RT,SERIALNO,SPORDER,PUMA,ST,ADJINC,PWGTP,AGEP,CIT,CITWP,COW,DDRS,DEAR,DEYE,DOUT,DPHY,DRAT,DRATX,DREM,ENG,FER,GCL,GCM,GCR,HINS1,HINS2,HINS3,HINS4,HINS5,HINS6,HINS7,INTP,JWMNP,JWRIP,JWTR,LANX,MAR,MARHD,MARHM,MARHT,MARHW,MARHYP,MIG,MIL,MLPA,MLPB,MLPCD,MLPE,MLPFG,MLPH,MLPI,MLPJ,MLPK,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,RELP,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,WRK,YOEP,ANC,ANC1P,ANC2P,DECADE,DIS,DRIVESP,ESP,ESR,FHICOVP,FOD1P,FOD2P,HICOV,HISP,INDP,JWAP,JWDP,LANP,MIGPUMA,MIGSP,MSP,NAICSP,NATIVITY,NOP,OC,OCCP,PAOC,PERNP,PINCP,POBP,POVPIP,POWPUMA,POWSP,PRIVCOV,PUBCOV,QTRBIR,RAC1P,RAC2P,RAC3P,RACAIAN,RACASN,RACBLK,RACNH,RACNUM,RACPI,RACSOR,RACWHT,RC,SCIENGP,SCIENGRLP,SFN,SFR,SOCP,VPS,WAOB
P,810843,1,101,11,1001264,55,75,1,,5,2,2,2,2,2,,,2,1,,2,,,1,2,1,2,2,2,2,38900,,,,1,1,2,2,1,2,1981,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,32400,1,,24,0,1,0,32400,0,,2,,2,,1,32,999,,2,,,6,0,4801,2603,1,1,9590,,,620,,,1,928P,1,,0,2830,,0,103700,27,501,,,1,1,3,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,273041,,1
P,810843,2,101,11,1001264,56,70,4,2001,,2,2,2,2,2,,,2,1,,2,,,1,2,1,2,2,2,2,0,,,,1,1,2,2,1,2,1981,1,4,,,,,,,,,,2,5,2,2,3,0,0,1,0,1,,14,0,2,0,0,0,,3,,2,1985,1,26,999,5,2,,,6,0,,,1,1,,,,620,,,1,,2,,0,,4,0,0,463,501,,,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,,,,,,,6
P,810921,1,103,11,1001264,55,23,1,,1,2,2,2,2,2,,,2,,2,,,,2,2,2,1,2,2,2,0,45,,2,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,19,0,2,0,0,4000,20,1,6,,,4,999,999,,2,,,1,1,,,1,1,6070,95,47,,,,6,481,1,,0,5240,3,4000,4000,11,20,100,11,2,1,4,2,2,2,0,0,1,0,1,0,0,0,0,,,,,434051,,1
P,810921,2,103,11,1001264,69,7,1,,,2,2,2,,2,,,2,,,,,,2,2,2,1,2,2,2,,,,,2,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,1,,4,,1,,,,,,,,,4,999,999,,2,,7,,1,,,1,1,,,,,,,,,1,7,1,,,,,24,20,,,2,1,1,2,2,2,0,0,1,0,1,0,0,0,1,,,,,,,1
P,810921,3,103,11,1001264,70,5,1,,,2,2,2,,2,,,2,,,,,,2,2,2,1,2,2,2,,,,,2,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,2,2,2,,1,,,,,,,,,4,999,999,,2,,7,,1,,,1,1,,,,,,,,,1,7,1,,,,,24,20,,,2,1,2,2,2,2,0,0,1,0,1,0,0,0,1,,,,,,,1
P,811132,1,104,11,1001264,48,35,1,,1,2,2,2,2,2,,,2,,2,2,,,2,2,2,1,2,2,2,0,20,1,1,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,19,0,2,0,0,24000,32,1,1,1,,1,902,999,,2,1,,1,0,,,1,1,5170,92,49,,,,6,4481,1,,0,4965,2,24000,24000,11,125,1300,51,2,1,1,2,2,2,0,0,1,0,1,0,0,0,0,,,,,419099,,1
P,811132,2,104,11,1001264,39,14,1,,,2,2,2,,2,,,1,,,,,,2,1,2,1,2,2,2,,,,,2,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,2,10,11,,2,,,,,,,,,1,902,999,,1,,7,,0,,,1,1,,,,,,,,,1,7,1,,,,,11,125,,,1,1,2,2,2,2,0,0,1,0,1,0,0,0,1,,,,,,,1
P,811132,3,104,11,1001264,46,10,1,,,2,2,2,,2,,,2,,,,,,2,1,2,1,2,2,2,,,,,2,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,2,6,7,,1,,,,,,,,,1,902,999,,2,,7,,0,,,1,1,,,,,,,,,1,7,1,,,,,11,125,,,1,1,1,2,2,2,0,0,1,0,1,0,0,0,1,,,,,,,1
P,811836,1,104,11,1001264,45,71,1,,1,2,2,2,2,2,,,2,,,2,,,2,2,1,1,2,2,2,0,,,,2,3,2,2,1,2,1987,1,4,,,,,,,,,,2,5,2,2,2,0,0,0,11900,1,,16,0,2,0,2400,0,,2,,2,,4,999,999,,2,,,6,0,,,1,1,8190,,,,,,4,622,1,,0,5620,4,0,14300,37,126,,,2,1,4,2,2,2,0,0,1,0,1,0,0,0,0,,,,,435081,,1
P,812672,1,101,11,1001264,104,68,1,,5,2,2,2,2,2,,,2,,,2,,,1,2,1,2,2,2,2,0,40,,2,2,1,2,2,1,2,1967,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,24,0,1,0,14000,114000,40,1,1,1,,2,51,50,,2,,,1,1,4001,,1,1,9590,102,55,,,,1,928P,1,,0,2400,,114000,128000,39,501,1300,51,1,1,4,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,254010,,1
P,812672,2,101,11,1001264,97,68,1,,2,2,2,2,2,2,,,2,,,2,,,1,2,1,2,2,2,2,0,40,,2,2,1,2,2,1,2,1967,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,22,0,2,0,0,180000,40,1,1,1,,2,22,94,,2,,,1,1,5507,,1,1,9190,102,55,,,,1,8139Z,1,,0,420,4,180000,180000,36,501,100,11,1,1,2,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,119151,,1
P,812894,1,105,11,1001264,46,31,1,,1,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,0,6,,10,2,1,2,2,1,2,2013,3,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,21,0,2,0,0,90000,50,1,1,1,,2,419,32,,2,,,1,0,5506,,1,1,6480,125,82,,100,11,1,5111Z,1,,0,2830,4,90000,90000,48,501,100,11,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,273041,,1
P,812894,2,105,11,1001264,60,35,1,,1,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,20,,2,2,1,2,2,1,2,2013,3,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,21,0,1,0,0,38000,50,1,2,1,,2,26,87,,2,,,1,0,5506,2602,1,1,7390,113,70,,100,11,1,5416,1,,0,4800,,38000,38000,18,501,100,11,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,413011,,1
P,814526,1,104,11,1001264,236,32,1,,1,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,135,,4,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,21,0,1,0,0,33000,43,1,1,1,,1,903,999,,2,,,1,0,2201,,1,1,8590,137,79,,100,11,6,713Z,1,,0,4030,,33000,33000,24,284,1000,24,1,2,3,2,2,2,0,0,1,0,1,0,0,0,0,2,2,,,352021,,1
P,814526,2,104,11,1001264,251,21,1,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,0,90,,4,2,4,2,2,1,2,2014,3,4,,,,,,,,,,3,5,3,3,3,0,0,5,0,1,,11,0,1,0,0,12000,32,1,4,1,,1,903,999,,2,,,1,0,,,1,1,8680,94,37,,100,11,5,722Z,1,,0,4030,,12000,12000,24,284,1300,51,1,2,3,2,2,2,0,0,1,0,1,0,0,0,0,,,,,352021,,1
P,814526,3,104,11,1001264,183,29,1,,1,2,2,2,2,2,,,2,,2,,,,2,2,2,1,2,2,2,0,45,,3,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0,0,13,0,1,,23,0,2,0,0,30000,36,1,3,1,,1,903,999,,2,,,1,0,3600,,1,1,7270,109,61,,100,11,6,5411,1,,0,2100,4,30000,30000,13,243,100,11,2,1,3,2,2,2,0,0,1,0,1,0,0,0,0,1,2,,,2310XX,,1
P,815251,1,102,11,1001264,61,71,1,,,2,2,2,2,2,,,2,,,2,,,1,2,1,1,2,1,2,0,,,,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,47600,1,,16,0,1,0,0,0,,3,,,,4,999,999,,2,,,6,1,,,1,1,,,,,,,6,,1,,0,,,0,47600,51,419,,,1,1,1,2,2,2,0,0,1,0,1,0,0,0,0,,,,,,,1
P,815460,1,101,11,1001264,71,89,4,1994,5,1,1,2,2,1,,,2,3,,2,,,2,1,1,2,2,2,2,0,,,,1,3,2,2,1,2,1962,1,4,,,,,,,,,,3,5,1,2,2,0,0,0,36600,1,,23,0,2,0,2200,0,,2,,2,1984,4,999,999,5,1,,,6,1,3301,,1,1,9590,,,723,,,4,928P,2,,0,800,4,0,38800,238,341,,,1,1,2,6,48,7,0,1,0,0,1,0,0,0,0,2,2,,,132011,,4
P,816054,1,101,11,1001264,61,26,1,,5,2,2,2,2,2,,,2,1,,,,,1,2,2,2,2,2,2,3000,1,,10,1,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,3,16,21,0,1,0,0,96000,40,1,1,1,,1,465,999,,2,,,1,1,5008,,1,1,7190,118,79,777,900,24,6,53M,1,,0,2160,,96000,99000,11,501,900,24,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,232090,,1
P,816195,1,101,11,1001264,218,37,3,,1,2,2,2,2,2,,,2,1,,2,,,1,2,2,2,2,2,2,0,8,,10,1,1,2,2,1,2,2012,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,21,0,1,0,0,90000,40,1,1,1,2007,1,210,999,7,2,,,1,0,5506,,1,2,6870,101,61,625,,,1,52M1,1,,0,2860,,90000,90000,303,472,100,11,1,2,3,8,67,15,0,0,0,0,1,0,1,0,0,1,2,,,273090,,3
P,816195,2,101,11,1001264,145,37,5,,1,2,2,2,2,2,,,2,1,2,2,,,1,2,2,2,2,2,2,0,,,,1,1,2,2,1,2,2012,1,4,,,,,,,,,,2,5,2,2,3,0,0,1,0,1,,21,0,2,0,0,0,,2,,2,2011,2,210,26,7,2,,,6,0,1901,,1,2,7860,,,625,,,1,6111,2,,0,2310,1,0,0,303,472,,,1,2,2,8,67,15,0,0,0,0,1,0,1,0,0,2,2,,,252020,,3
P,816195,3,101,11,1001264,380,2,1,,,,2,2,,,,,,,,,,,1,2,2,2,2,2,2,,,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,1,218,999,,2,,2,,0,,,1,2,,,,,,,,,1,3,1,,,,,11,472,,,1,2,3,8,67,15,0,0,0,0,1,0,1,0,1,,,,,,,1
P,816209,1,103,11,1001264,17,57,1,,,2,2,2,2,2,,,2,,,2,,,2,2,2,1,2,2,2,0,,,,2,2,2,2,1,2,2000,1,4,,,,,,,,,,2,5,2,2,3,0,0,17,0,1,,19,0,2,0,0,0,,3,,2,,1,902,999,,2,,,6,0,,,1,1,,,,,,,3,,1,,0,,,0,0,51,0,,,2,1,2,2,2,2,0,0,1,0,1,0,0,0,0,,,,,,,1
P,816458,1,103,11,1001264,43,51,1,,5,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,21,,9,2,5,,,,,,2,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,23,0,1,0,0,150000,55,1,1,1,,2,87,32,,2,,,1,0,5506,3202,1,1,9590,104,61,,1,114,6,928P,1,,0,2100,,150000,150000,25,501,100,11,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,2310XX,,1
P,816458,2,103,11,1001264,54,29,1,,1,2,2,1,2,2,,,2,,,,,,1,2,2,2,2,2,2,0,,,11,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,13,0,1,,23,0,1,0,0,200000,70,1,1,1,,4,999,999,,1,,,1,1,6212,,1,1,7270,,,,,,6,5411,1,,0,2100,,200000,200000,22,501,100,11,1,2,1,2,2,2,0,0,1,0,1,0,0,0,0,2,2,,,2310XX,,1
P,816898,1,104,11,1001264,203,61,1,,1,2,2,2,2,2,6,1,2,,,2,,,1,2,2,2,2,2,2,0,,,,2,3,2,2,1,2,1984,1,3,,,,,,,,,,2,5,2,2,3,0,0,0,49000,1,,21,0,2,0,0,0,,2,,2,,1,903,999,,2,,,6,0,6107,,1,1,7860,,,,,,4,6111,1,,0,2310,4,0,49000,34,300,,,1,2,3,2,2,2,0,0,1,0,1,0,0,0,0,2,1,,,252020,,1
P,816898,2,104,11,1001264,231,9,1,,,2,2,2,,2,,,2,,,,,,1,2,2,2,2,2,2,,,,,2,5,,,,,,1,,,,,,,,,,,,,,,,,,10,,3,5,5,,1,,,,,,,,,1,903,999,,2,,,,0,,,1,1,,,,,,,,,1,,0,,,,,34,300,,,1,2,3,2,2,2,0,0,1,0,1,0,0,0,1,,,,,,,1
P,818550,1,102,11,1001264,37,19,1,,,2,2,2,2,2,,,2,,2,,,,1,1,2,2,2,2,2,0,,,,2,5,,,,,,3,4,,,,,,,,,,2,5,2,2,2,0,0,17,0,3,15,16,0,2,0,0,0,,3,,2,,1,32,999,,2,,,6,0,,,1,1,,,,,51115,51,6,,1,,0,,,0,0,51,,,,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,,,,,,,1
P,819319,1,103,11,1001264,35,30,1,,2,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,20000,20,1,1,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,3,16,21,3900,2,0,0,47500,50,1,1,1,,4,999,999,,2,1,,1,0,6001,6003,1,1,7860,107,64,,,,6,6111,1,,0,2320,4,51400,71400,6,501,59300,51,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,252030,,1
P,819410,1,104,11,1001264,216,31,1,,1,2,1,2,2,2,,,2,,,2,,,2,2,2,1,2,2,2,0,55,1,1,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,14,0,1,0,0,65000,40,1,1,,,1,902,999,,1,1,,1,1,,,1,1,6190,81,31,,,,6,4853,1,,0,20,,65000,65000,11,501,100,11,2,1,3,2,2,2,0,0,1,0,1,0,0,0,0,,,,,111021,,1
P,819878,1,103,11,1001264,53,66,1,,1,2,2,2,2,2,,,2,,,2,,,1,2,1,2,2,2,2,0,20,1,1,2,1,2,2,1,2,1973,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,106000,1,,21,0,1,0,2100,11000,30,1,3,1,,1,903,999,,2,1,,1,1,6201,,1,1,7490,92,49,,,,1,5419Z,1,,0,520,,11000,119100,37,501,100,11,1,1,2,2,2,2,0,0,1,0,1,0,0,0,0,2,2,,,131022,,1
P,819878,2,103,11,1001264,61,67,1,,1,2,2,2,2,2,,,2,,,2,,,1,2,1,2,2,2,2,0,20,1,1,2,1,2,2,1,2,1973,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,51000,1,,20,0,2,0,6000,15200,30,1,3,1,,1,903,999,,2,1,,1,1,,,1,1,7490,80,37,,,,1,5419Z,1,,0,520,4,15200,72200,51,501,100,11,1,1,3,2,2,2,0,0,1,0,1,0,0,0,0,,,,,131022,,1
P,820508,1,101,11,1001264,74,20,1,,1,2,2,2,2,2,,,2,,,,,,1,1,2,2,2,2,2,0,,,,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0,0,17,0,3,15,16,0,1,0,0,2500,35,1,5,,,4,999,999,,2,,,6,1,,,1,1,8680,,,,3700,36,6,722Z,1,,0,4150,,2500,2500,42,,,,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,,,,,359031,,1
P,820649,1,104,11,1001264,98,45,1,,5,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,400,45,,2,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,21,0,2,0,0,107000,80,1,1,1,,1,902,999,,2,,,1,0,5404,,1,1,9470,109,61,,,,6,92MP,1,,0,1220,4,107000,107400,12,501,100,11,1,2,2,2,2,2,0,0,1,0,1,0,0,0,0,2,2,,,152031,,1
P,820649,2,104,11,1001264,79,50,1,,2,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,60,,2,2,3,2,2,1,2,1983,1,4,,,,,,,,,,3,5,3,3,3,0,0,13,0,1,,18,0,1,0,0,35000,40,1,1,,,4,999,999,,2,,,1,1,,,1,1,7470,202,115,,,,4,5418,1,,0,5700,,35000,35000,12,284,1100,24,1,2,3,2,2,2,0,0,1,0,1,0,0,0,0,,,,,436010,,1
P,821007,1,104,11,1001264,63,51,1,,1,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,40,1,1,2,5,,,,,,1,4,,,,,,,,,,3,5,2,2,3,0,0,0,0,1,,16,0,2,0,0,50000,45,1,1,1,,1,939,999,,2,1,,1,0,,,1,1,7680,60,16,,,,6,5616,1,,0,3930,2,50000,50000,11,306,900,24,1,2,4,2,2,2,0,0,1,0,1,0,0,0,0,,,,,339030,,1
P,821007,2,104,11,1001264,80,12,1,,,2,2,2,,2,,,2,,,,,,1,2,2,2,2,2,2,,,,,2,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,2,9,9,,1,,,,,,,,,1,939,999,,2,,7,,0,,,1,1,,,,,,,,,1,7,1,,,,,11,306,,,1,2,1,2,2,2,0,0,1,0,1,0,0,0,1,,,,,,,1
P,821296,1,104,11,1001264,173,39,1,,1,2,2,2,2,2,,,2,,2,2,,,2,2,2,1,2,2,2,0,,,,2,1,2,2,1,2,1998,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,0,2,16,22,0,2,0,0,0,,2,,2,,1,902,999,,2,,,6,0,6205,5501,1,1,7860,,,,,,1,6111,1,,0,5700,2,0,0,11,137,,,2,1,2,2,2,2,0,0,1,0,1,0,0,0,0,1,2,,,436010,,1
P,821296,2,104,11,1001264,203,41,1,,1,2,2,2,2,2,,,2,,,2,,,2,2,2,1,2,2,2,0,20,1,1,2,1,2,2,1,2,1998,1,4,,,,,,,,,,2,5,2,2,3,0,0,1,0,1,,15,0,1,0,0,33000,40,1,1,1,,1,902,999,,2,1,,1,0,,,1,1,7070,101,58,,,,1,531,1,,0,4220,,33000,33000,11,137,59300,51,2,1,2,2,2,2,0,0,1,0,1,0,0,0,0,,,,,37201X,,1
P,821296,3,104,11,1001264,155,14,1,,,2,2,2,,2,,,2,,,,,,2,2,2,1,2,2,2,,,,,2,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,2,11,11,,1,,,,,,,,,1,902,999,,2,,2,,0,,,1,1,,,,,,,,,1,1,1,,,,,11,137,,,2,1,3,2,2,2,0,0,1,0,1,0,0,0,1,,,,,,,1
P,821296,4,104,11,1001264,128,7,1,,,2,2,2,,2,,,2,,,,,,2,2,2,1,2,2,2,,,,,2,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,2,4,4,,2,,,,,,,,,1,902,999,,2,,2,,0,,,1,1,,,,,,,,,1,1,1,,,,,11,137,,,2,1,4,2,2,2,0,0,1,0,1,0,0,0,1,,,,,,,1
P,821391,1,102,11,1001264,46,56,4,1990,1,2,2,2,2,2,,,2,,,2,,,1,1,2,2,2,2,2,0,10,1,1,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,17,0,2,0,0,25000,40,1,1,1,1998,2,88,308,6,2,1,,1,0,,,1,1,8290,81,40,,,,6,623M,2,,0,4530,4,25000,25000,333,203,100,11,1,2,4,2,2,2,0,0,1,0,1,0,0,0,0,,,,,396010,,3
P,822009,1,105,11,1001264,71,27,1,,1,2,2,2,2,2,,,2,,1,,,,1,2,2,2,2,2,2,0,,,11,2,1,2,2,1,2,2011,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,21,0,2,0,0,20000,45,1,2,1,,2,917,11,,2,,,1,1,1901,2602,1,1,9290,,,,,,1,814,1,,0,4600,1,20000,20000,55,236,100,11,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,399011,,1
P,822009,2,105,11,1001264,92,28,1,,7,2,2,2,2,2,,,2,,,,,,2,1,2,2,2,2,2,0,65,1,1,2,1,2,2,1,2,2011,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,21,0,1,0,0,25000,35,1,1,1,,2,917,82,,2,1,,1,0,4901,,1,1,9090,110,58,,,,1,8129,1,,0,4650,,25000,25000,55,236,59300,51,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,399099,,1
P,822009,3,105,11,1001264,138,1,1,,,,2,2,,,,,,,,,,,2,1,2,2,2,2,2,,,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,4,999,999,,2,,1,,0,,,1,1,,,,,,,,,1,1,1,,,,,11,236,,,1,2,4,1,1,1,0,0,0,0,1,0,0,1,1,,,,,,,1
P,822035,1,101,11,1001264,83,18,1,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,0,,,,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0,0,17,0,3,15,18,0,1,0,0,500,2,1,6,,,4,999,999,,2,,,3,1,,,1,1,8590,,,,800,31,6,713Z,1,,0,2720,,500,500,42,,,,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,,,,,272020,,1
P,822254,1,105,11,1001264,8,52,1,,2,2,2,2,2,2,,,2,,,2,,,2,1,2,2,2,2,2,0,1,,10,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,17,0,1,,22,0,1,0,0,50000,60,1,1,1,,2,32,21,,2,,,1,0,4901,4801,1,1,9160,64,25,,,,6,8131,1,,0,2040,,50000,50000,26,406,100,11,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,212011,,1
P,822370,1,103,11,1001264,53,32,1,,2,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,45,,4,2,5,,,,,,3,4,,,,,,,,,,3,5,2,2,3,0,0,0,0,1,,21,0,1,0,0,65000,40,1,1,1,,1,195,999,,2,,,1,0,5501,,1,1,9170,91,43,,100,11,6,813M,1,,0,1006,,65000,65000,51,501,1300,51,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,151121,,1
P,822370,2,103,11,1001264,60,32,1,,5,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,0,20,,4,2,5,,,,,,3,4,,,,,,,,,,3,5,2,2,3,0,0,13,0,1,,21,0,2,0,0,85000,50,1,1,1,,1,195,999,,2,,,1,0,5506,,1,1,9480,104,61,,100,11,6,923,1,,0,740,4,85000,85000,6,501,100,11,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,131199,,1
P,822496,1,103,11,1001264,30,29,1,,1,2,2,2,2,2,1,1,2,,,,,,1,2,2,2,2,2,2,0,40,,4,2,1,2,2,1,2,2013,1,2,1,0,0,0,0,0,0,0,0,3,5,3,3,3,22000,0,0,0,3,15,20,0,1,0,0,90000,45,1,1,1,,2,22,94,,2,,,1,0,,,1,1,7290,96,49,,,,1,5413,1,,0,710,,90000,112000,17,501,51255,51,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,,,,,131111,1,1
P,822496,2,103,11,1001264,37,32,1,,2,2,2,2,2,2,,,2,1,1,2,,,1,2,2,2,2,2,2,0,,,,1,1,2,2,1,2,2013,1,4,,,,,,,,,,2,5,2,2,3,0,0,1,0,1,,22,0,2,0,0,200,10,1,6,2,,1,706,999,,2,,,6,0,5501,5507,1,1,9160,,,712,,,1,8131,1,,0,5400,1,200,200,6,501,,,1,2,2,6,43,5,0,1,0,0,1,0,0,0,0,1,2,,,434171,,1
P,822496,3,103,11,1001264,63,0,1,,,,2,2,,,,,,,,,,,1,2,2,2,2,2,2,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,2,706,939,,2,,2,,0,,,1,1,,,,,,,,,1,1,1,,,,,51,501,,,1,2,4,9,68,19,0,1,0,0,2,0,0,1,1,,,,,,,1
P,823060,1,102,11,1001264,61,78,1,,,2,2,2,2,2,,2,2,,,2,,,1,1,1,2,2,2,2,800,,,,2,2,2,2,1,2,1962,1,2,0,0,0,0,1,0,0,0,0,2,5,2,2,3,0,0,0,39200,1,,19,0,2,0,3900,0,,3,,2,,1,902,999,,2,,,6,0,,,1,1,,,,,,,3,,1,,0,,4,0,43900,37,307,,,1,1,2,2,2,2,0,0,1,0,1,0,0,0,0,,,,,,13,1
P,823060,2,102,11,1001264,125,18,1,,,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,0,,,,2,5,,,,,,1,4,,,,,,,,,,2,5,2,2,3,0,0,7,0,2,14,14,0,1,0,0,0,,3,,2,,1,902,999,,2,,,6,0,,,1,1,,,,,,,6,,1,,0,,,0,0,11,307,,,1,2,3,2,2,2,0,0,1,0,1,0,0,0,0,,,,,,,1
P,823956,1,102,11,1001264,67,33,5,,2,2,2,2,2,2,,,2,1,,2,,,1,2,2,2,2,2,2,0,30,,4,1,1,2,2,1,2,2008,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,24,0,1,0,0,75000,40,1,1,1,2008,1,680,999,7,2,,,1,0,2102,6402,1,1,7390,106,61,671,,,1,5416,2,,0,1800,,75000,75000,231,501,100,11,1,2,3,6,58,10,0,1,0,0,1,0,0,0,0,1,2,,,193011,,4
P,823956,2,102,11,1001264,62,33,5,,2,2,2,2,2,2,,,2,1,,2,,,1,2,2,2,2,2,2,0,30,,4,1,1,2,2,1,2,2008,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,22,0,1,0,0,70000,40,1,1,1,2008,1,680,999,7,2,,,1,0,5501,,1,1,7460,106,61,671,,,1,5417,2,,0,1220,,70000,70000,231,501,100,11,1,2,1,6,58,10,0,1,0,0,1,0,0,0,0,1,2,,,152031,,4
P,823956,3,102,11,1001264,121,2,1,,,,2,2,,,,,,,,,,,1,2,2,2,2,2,2,,,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,1,680,999,,2,,1,,0,,,1,1,,,,,,,,,1,4,1,,,,,9,501,,,1,2,1,6,58,10,0,1,0,0,1,0,0,0,1,,,,,,,1
P,824591,1,104,11,1001264,90,49,1,,,2,2,2,2,1,,,2,,2,2,,,1,2,2,1,2,2,2,0,,,,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,1900,0,0,1,,13,0,2,8800,0,0,,3,,,,1,902,999,,1,,,6,1,,,1,1,,,,,,,6,,1,,0,,4,0,10700,11,67,,,1,1,1,2,2,2,0,0,1,0,1,0,0,0,0,,,,,,,1
P,824591,2,104,11,1001264,105,23,1,,,2,2,2,2,2,,,2,,,,,,2,2,2,1,2,2,2,0,,,,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,1,,12,0,1,0,0,0,,3,,,,1,902,999,,2,,,6,0,,,1,1,,,,,,,6,,1,,0,,,0,0,11,67,,,2,1,4,2,2,2,0,0,1,0,1,0,0,0,0,,,,,,,1
